wiki_ID,char_words,order
12098561,Michael,0.0
8559494,Michael,2.0
492056,Michael,3.0
452767,Michael,1.0
10056858,Michael,2.0
15864743,Michael,0.0
24851820,Michael,
2025204,Michael,2.0
32979642,Michael,8.0
5897288,Michael,7.0
3143504,Michael,0.0
16674931,Michael,
2620748,Michael,12.0
19740040,Michael,1.0
28129629,Michael,
76394,Michael,0.0
3623103,Michael,1.0
3623103,Michael,3.0
3724382,Michael,0.0
5922463,Michael,5.0
4276475,Michael,9.0
199505,Michael,0.0
12404442,Michael,1.0
13828139,Michael,1.0
10542206,Michael,
673472,Michael,0.0
129644,Michael,0.0
9477743,Michael,8.0
11188887,Michael,0.0
5177221,Michael,
7102278,Michael,
28190354,Michael,28.0
261023,Michael,36.0
21212040,Michael,3.0
12624367,Michael,0.0
1609729,Michael,2.0
6101211,Michael,
7017567,Michael,
1473196,Michael,1.0
246559,Michael,5.0
1380482,Michael,
19653659,Michael,
31855265,Michael,1.0
20692991,Michael,1.0
3842309,Michael,21.0
2870583,Michael,
35617904,Michael,0.0
3992363,Michael,7.0
27767311,Michael,0.0
36377587,Michael,6.0
31748550,Michael,0.0
1371113,Michael,1.0
1036703,Michael,0.0
23910547,Michael,0.0
497109,Michael,0.0
12138831,Michael,1.0
32832064,Michael,
14312364,Michael,2.0
6504302,Michael,1.0
27872916,Michael,2.0
537200,Michael,4.0
3006708,Michael,14.0
669480,Michael,
7289017,Michael,
22729553,Michael,2.0
22729553,Michael,36.0
168929,Michael,5.0
168929,Michael,30.0
10387172,Michael,1.0
74830,Michael,
289253,Michael,0.0
12466332,Michael,1.0
19592948,Michael,
4314167,Michael,0.0
5264560,Michael,0.0
16125220,Michael,
5178822,Michael,2.0
2073069,Michael,4.0
7725128,Michael,1.0
799030,Michael,9.0
30676570,Michael,0.0
1573381,Michael,2.0
30476388,Michael,4.0
2486990,Michael,41.0
26971354,Michael,5.0
12797765,Michael,8.0
34059175,Michael,11.0
2667323,Michael,7.0
24188674,Michael,
1039031,Michael,
8195975,Michael,10.0
22536936,Michael,8.0
31173149,Michael,6.0
2352397,Michael,9.0
35874130,Michael,10.0
28694630,Michael,
14754884,Michael,14.0
14977038,Michael,6.0
460052,Michael,20.0
31734473,Michael,15.0
2295321,Michael,
18891422,Michael,2.0
1789996,Michael,3.0
24195690,Michael,5.0
3119257,Michael,4.0
2564144,Michael,0.0
4556313,Michael,1.0
23710393,Michael,0.0
11956773,Michael,12.0
11956773,Michael,26.0
23396344,Michael,2.0
21121442,Michael,
9782757,Michael,0.0
21911033,Michael,3.0
469520,Michael,9.0
469520,Michael,40.0
23955746,Michael,1.0
1840775,Michael,
26468256,Michael,18.0
725103,Michael,4.0
725103,Michael,5.0
25223887,Michael,9.0
2002104,Michael,17.0
2002104,Michael,24.0
2002104,Michael,32.0
11709212,Michael,0.0
10867838,Michael,2.0
31532443,Michael,29.0
11604017,Michael,1.0
12898367,Michael,6.0
5068093,Michael,0.0
24394835,Michael,2.0
27177006,Michael,4.0
4856981,Michael,0.0
3226774,Michael,16.0
14733483,Michael,3.0
31331222,Michael,0.0
16671731,Michael,0.0
728946,Michael,0.0
6996808,Michael,26.0
20211854,Michael,0.0
3043980,Michael,5.0
15629858,Michael,6.0
798491,Michael,2.0
16490762,Michael,2.0
718302,Michael,0.0
22991046,Michael,0.0
22991046,Michael,13.0
5628492,Michael,
1556135,Michael,0.0
9513043,Michael,3.0
3145964,Michael,8.0
331586,Michael,0.0
6810529,Michael,0.0
5440243,Michael,
22427855,Michael,11.0
975900,Uno,9.0
32395829,Uno,5.0
21957713,Uno,
28221098,Uno,10.0
975900,Tres,11.0
3196793,Robert,
29528534,Robert,0.0
13613357,Robert,6.0
22557257,Robert,
20393685,Robert,
4403780,Robert,0.0
4403780,Robert,15.0
142443,Robert,36.0
2100492,Robert,0.0
73930,Robert,
186856,Robert,0.0
13096852,Robert,0.0
2763233,Robert,
1358544,Robert,2.0
92540,Robert,6.0
22643422,Robert,1.0
30196675,Robert,3.0
12114290,Robert,
5744162,Robert,7.0
5641788,Robert,0.0
779536,Robert,1.0
779536,Robert,11.0
779536,Robert,15.0
779536,Robert,16.0
779536,Robert,42.0
1236122,Robert,2.0
2190622,Robert,6.0
33269028,Robert,0.0
952902,Robert,10.0
6201873,Robert,5.0
675213,Robert,12.0
2542946,Robert,
2077593,Robert,0.0
61480,Robert,2.0
975995,Robert,1.0
975995,Robert,12.0
20581428,Robert,14.0
14106445,Robert,0.0
29638576,Robert,0.0
8942840,Robert,7.0
2565462,Robert,2.0
2565462,Robert,8.0
4340789,Robert,0.0
14442508,Robert,2.0
14442508,Robert,11.0
23172101,Robert,0.0
10331405,Robert,2.0
1992647,Robert,6.0
7074438,Robert,3.0
67916,Robert,0.0
6752032,Robert,5.0
479457,Robert,2.0
21133929,Robert,0.0
67444,Robert,1.0
3300211,Robert,0.0
4606109,Robert,0.0
401839,Robert,6.0
26507345,Robert,0.0
4470232,Robert,
19958360,Robert,10.0
6090957,Robert,0.0
25001260,Robert,
33388086,Robert,1.0
18578563,Robert,1.0
19669890,Robert,2.0
172008,Robert,6.0
32098611,Robert,
534751,Robert,4.0
10330008,Robert,1.0
4095638,Robert,6.0
4257310,Robert,0.0
19134739,Robert,0.0
18493001,Robert,
17549791,Robert,3.0
12152908,Robert,0.0
515151,Robert,2.0
12319832,Robert,
569867,Robert,2.0
11039716,Robert,1.0
7543423,Robert,0.0
9229395,Robert,5.0
13699003,Robert,1.0
977671,Robert,1.0
2952496,Robert,3.0
9253157,Robert,1.0
15221214,Robert,1.0
431530,Robert,7.0
3466894,Robert,5.0
27391398,Robert,1.0
3099586,Robert,
13395744,Robert,4.0
24234932,Robert,8.0
12064359,Robert,
2978844,Robert,
10105635,Robert,3.0
34253785,Robert,0.0
11414473,Robert,2.0
22643321,Robert,
14231343,Robert,3.0
340276,Robert,
42293,Robert,1.0
28365633,Robert,1.0
7154908,Robert,0.0
9465102,Robert,6.0
5533243,Robert,0.0
964645,Robert,
9362656,Robert,1.0
265143,Robert,2.0
9901279,Robert,
18198534,Robert,
19482411,Robert,
2425302,Robert,0.0
24217848,Robert,1.0
210155,Robert,7.0
19163528,Robert,2.0
37599,Robert,0.0
1692374,Robert,8.0
31777709,Robert,0.0
8581231,Robert,0.0
11199922,Robert,9.0
886993,Robert,0.0
166121,Robert,13.0
1011468,Robert,12.0
1011468,Robert,14.0
1011468,Robert,27.0
17482209,Robert,
22368587,Robert,2.0
1518813,Robert,0.0
701781,Robert,0.0
27498862,Robert,1.0
1269856,Robert,0.0
2286484,Robert,3.0
1889288,Robert,
684771,Robert,0.0
7322415,Robert,0.0
22884121,Robert,2.0
21034985,Robert,2.0
2192765,Robert,1.0
19472682,Robert,1.0
19479460,Robert,
25214913,Robert,
18912832,Robert,2.0
6976850,Robert,8.0
7413271,Robert,
24996543,Robert,3.0
20935857,Robert,3.0
14512268,Robert,7.0
1802219,Robert,0.0
12507175,Robert,25.0
451109,Robert,7.0
1141438,Robert,14.0
7385574,Robert,
20952105,Robert,6.0
20952105,Robert,7.0
20952105,Robert,8.0
12278961,Robert,4.0
10460246,Robert,
35369925,Robert,4.0
2344137,Robert,
4907569,Robert,0.0
10274511,Robert,6.0
22839891,Robert,2.0
33918476,Robert,12.0
28204743,Robert,2.0
28204743,Robert,11.0
29206827,Robert,4.0
8105811,Robert,4.0
31201599,Robert,8.0
7787845,Robert,3.0
1485644,Robert,
5085987,Robert,7.0
14651124,Robert,3.0
3737862,Robert,1.0
28828721,Robert,2.0
557036,Robert,26.0
5819703,Robert,0.0
21654161,Robert,0.0
33002489,Robert,
15420502,Robert,1.0
3947408,Robert,0.0
4660171,Robert,0.0
10050056,Robert,9.0
2688309,Robert,0.0
34149562,Robert,0.0
28814788,Robert,29.0
290633,Robert,5.0
19200075,Robert,3.0
4066047,Robert,11.0
1589300,Robert,0.0
6179073,Robert,10.0
31525891,Robert,15.0
31403745,Robert,6.0
26800159,Robert,5.0
1690432,Robert,9.0
5683113,Robert,3.0
24902707,Robert,
3510242,Robert,
26879862,Robert,
9513537,Robert,3.0
21456612,Robert,
11804101,Robert,4.0
3422142,Robert,
8398222,Robert,2.0
915192,Robert,0.0
1839695,Robert,3.0
22791862,Robert,2.0
24713178,Robert,2.0
27110908,Robert,3.0
1588102,Robert,4.0
23372087,Robert,2.0
18933002,Robert,9.0
164376,Robert,4.0
14683214,Robert,4.0
4481841,Robert,14.0
25229253,Robert,5.0
1643555,Robert,6.0
31703829,Robert,17.0
3453263,Robert,
3390263,Robert,2.0
18504054,Robert,1.0
2541757,Robert,0.0
2419947,Robert,1.0
3555900,Robert,0.0
225615,Robert,5.0
2654649,Robert,14.0
22643258,Robert,
1343139,Robert,16.0
31434603,Robert,
17634336,Robert,1.0
5813769,Robert,1.0
13261098,Robert,1.0
1129041,Robert,2.0
1129041,Robert,3.0
33780921,Robert,6.0
11943512,Robert,0.0
22225351,Robert,1.0
33412849,Robert,0.0
2798426,Robert,9.0
30431590,Robert,9.0
303933,Robert,6.0
21344842,Robert,
7443699,Robert,
3033993,Robert,13.0
2654186,Robert,0.0
4560,Robert,4.0
4560,Robert,22.0
8770199,Robert,7.0
113460,Robert,
11353416,Robert,2.0
13292846,Robert,
19366458,Robert,2.0
32480383,Robert,2.0
2372994,Robert,7.0
7634397,Robert,1.0
24731602,Robert,1.0
6089288,Robert,2.0
379851,Robert,5.0
31174838,Robert,0.0
6177577,Robert,3.0
19070308,Robert,
30296552,Robert,12.0
679619,Robert,17.0
34258305,Robert,1.0
509676,Robert,0.0
31620866,Robert,
6641931,Robert,0.0
8862350,Robert,1.0
31539054,Robert,8.0
739286,Robert,8.0
2374501,Robert,7.0
2618462,Robert,0.0
7990852,Robert,4.0
1135295,Robert,5.0
1470104,Robert,2.0
25684136,Robert,
9034057,Robert,19.0
4646185,Robert,
288303,Robert,
9264341,Robert,8.0
20589066,Robert,
12732451,Robert,7.0
605676,Robert,1.0
605676,Robert,4.0
2638362,Robert,13.0
6699053,Robert,
1617626,Robert,4.0
3210303,Robert,7.0
380123,Robert,
23779787,Robert,
2094253,Robert,0.0
171047,Robert,0.0
32781983,Robert,2.0
7815867,Robert,
1665752,Robert,4.0
3512401,Robert,5.0
29730492,Robert,16.0
27250998,Robert,7.0
27250998,Robert,28.0
7089265,Robert,
1205729,Robert,8.0
31014465,Robert,6.0
20923628,Robert,
3296253,Robert,0.0
10770671,Robert,
7037167,Robert,0.0
24158745,Robert,
1908238,Robert,0.0
949131,Robert,9.0
26748877,Robert,0.0
477385,Robert,13.0
22288927,Robert,0.0
24328844,Robert,
1027060,Robert,6.0
3692484,Robert,0.0
33502433,Robert,
8955561,Robert,9.0
1119784,Robert,4.0
20015850,Robert,4.0
2311219,Robert,3.0
430788,Robert,21.0
430788,Robert,25.0
920468,Robert,3.0
2652684,Robert,0.0
101935,Robert,34.0
2481282,Robert,1.0
3047956,Robert,1.0
31724592,Robert,3.0
31724592,Robert,7.0
31724592,Robert,129.0
2198959,Robert,9.0
29988111,Robert,0.0
3985182,Robert,
5794648,Robert,0.0
23991059,Robert,2.0
1009041,Robert,3.0
13713239,Robert,13.0
1164544,Robert,8.0
3161156,Robert,0.0
12122757,Robert,
2887437,Robert,0.0
2887437,Robert,4.0
146236,Robert,13.0
1150634,Robert,2.0
7057083,Robert,
200626,Robert,30.0
289591,Robert,7.0
21210395,Robert,3.0
16074507,Robert,11.0
16074507,Robert,37.0
7102278,Robert,
33232280,Robert,
10645970,Robert,6.0
473260,Robert,3.0
30050474,Robert,11.0
4717823,Robert,1.0
20523067,Robert,5.0
16071798,Robert,0.0
33567776,Robert,
15120158,Robert,
903776,Robert,3.0
29107564,Robert,6.0
4898796,Robert,1.0
75261,Robert,9.0
28891330,Robert,
27265721,Robert,5.0
17769549,Robert,2.0
17769549,Robert,5.0
17624772,Robert,3.0
17624772,Robert,13.0
16681204,Robert,
277160,Robert,1.0
30201005,Robert,4.0
30201005,Robert,22.0
5889958,Robert,3.0
1826578,Robert,4.0
17456456,Robert,1.0
27872371,Robert,7.0
28984353,Robert,41.0
13392017,Robert,5.0
508044,Robert,1.0
24043849,Robert,
27826338,Robert,
26365132,Robert,0.0
4985426,Robert,1.0
22643287,Robert,1.0
4399897,Robert,30.0
31458474,Robert,12.0
22012794,Robert,1.0
27611961,Robert,2.0
8481,Robert,1.0
17111194,Robert,0.0
142461,Robert,1.0
7920068,Robert,
7489581,Robert,7.0
35067261,Robert,3.0
8654526,Robert,
2967223,Robert,0.0
7984798,Robert,3.0
20332464,Robert,15.0
5875034,Robert,7.0
15752401,Robert,1.0
6247686,Robert,7.0
698969,Robert,2.0
1296482,Robert,6.0
14854543,Robert,
8502243,Robert,1.0
1394661,Robert,12.0
20940489,Robert,0.0
171068,Robert,
24162182,Robert,2.0
6201886,Robert,0.0
3168732,Robert,2.0
20891196,Robert,
15234647,Robert,18.0
16264226,Robert,14.0
16264226,Robert,54.0
3588945,Robert,
948337,Robert,8.0
948337,Robert,19.0
948337,Robert,63.0
4851257,Robert,0.0
25080984,Robert,15.0
2809621,Robert,1.0
29454281,Robert,17.0
28091651,Robert,0.0
3277789,Robert,13.0
142476,Robert,18.0
4717522,Robert,0.0
4717522,Robert,64.0
2482275,Robert,0.0
24355231,Robert,2.0
15357779,Robert,0.0
24050895,Robert,3.0
12308463,Robert,
16627853,Robert,
26468256,Robert,2.0
1815221,Robert,5.0
2426058,Robert,1.0
666923,Robert,10.0
31232918,Robert,8.0
33341963,Robert,2.0
33341963,Robert,15.0
15850590,Robert,4.0
24051463,Robert,0.0
5138153,Robert,1.0
15828540,Robert,2.0
8351476,Robert,0.0
21069604,Robert,0.0
21191163,Robert,1.0
11251963,Robert,7.0
24353580,Robert,1.0
7218799,Robert,0.0
3499096,Robert,
1409665,Robert,
12932741,Robert,13.0
798491,Robert,3.0
26900841,Robert,6.0
68485,Robert,
20696634,Robert,15.0
26072991,Robert,
19476185,Robert,0.0
2639650,Robert,0.0
22280291,Robert,0.0
22643939,Robert,
22320436,Robert,
1246394,Robert,4.0
21618384,Robert,5.0
181601,Robert,1.0
3196793,John,
2154704,John,4.0
196176,John,3.0
196176,John,11.0
3249964,John,2.0
10366326,John,3.0
9384481,John,9.0
12403726,John,0.0
12403726,John,4.0
11696799,John,
20393685,John,1.0
19087098,John,6.0
19087098,John,9.0
26068632,John,0.0
1132138,John,25.0
142274,John,1.0
142274,John,4.0
142274,John,6.0
142274,John,13.0
142274,John,14.0
142274,John,15.0
142274,John,34.0
24708749,John,3.0
32635381,John,0.0
327427,John,9.0
327427,John,35.0
5718787,John,0.0
8056688,John,7.0
31351,John,
12794862,John,3.0
161452,John,0.0
21057974,John,0.0
25981715,John,0.0
22410200,John,3.0
20579723,John,
1005650,John,0.0
2217354,John,13.0
971217,John,1.0
971217,John,11.0
8002440,John,11.0
27063955,John,4.0
31614378,John,1.0
32330027,John,1.0
6227263,John,0.0
4972125,John,5.0
4143719,John,10.0
887457,John,5.0
22091841,John,1.0
19394134,John,9.0
92540,John,4.0
1803595,John,0.0
31093232,John,
2825783,John,0.0
3116779,John,0.0
3116779,John,18.0
17404922,John,1.0
23605979,John,8.0
22644825,John,10.0
34480764,John,
705267,John,6.0
18472115,John,4.0
248601,John,0.0
67414,John,0.0
10990102,John,
30838779,John,
16749397,John,6.0
21243478,John,0.0
129368,John,4.0
8649132,John,2.0
6248065,John,0.0
1291587,John,
1236122,John,3.0
1236122,John,11.0
1236122,John,27.0
34410475,John,14.0
12629889,John,
21380202,John,12.0
19396361,John,
15516110,John,0.0
33269028,John,13.0
33269028,John,22.0
406704,John,0.0
1376896,John,1.0
17705805,John,0.0
17705805,John,5.0
20783851,John,2.0
10709040,John,
5696805,John,11.0
28414080,John,0.0
6201873,John,10.0
950429,John,2.0
950429,John,14.0
22546305,John,1.0
24115407,John,7.0
10216667,John,
8050063,John,
30316975,John,
91133,John,3.0
3606815,John,0.0
675213,John,11.0
675213,John,16.0
19205876,John,
20828855,John,0.0
2667958,John,0.0
25283383,John,1.0
32777635,John,8.0
8901420,John,1.0
9012965,John,
7599196,John,7.0
5618198,John,1.0
697868,John,1.0
957928,John,1.0
31239628,John,7.0
7870353,John,4.0
7870353,John,6.0
28886150,John,2.0
20581172,John,
12465157,John,0.0
3724436,John,5.0
15932147,John,
17323415,John,10.0
16393302,John,
15094348,John,3.0
673694,John,6.0
673694,John,20.0
3733842,John,10.0
17995856,John,11.0
22643643,John,
28413162,John,
1615355,John,7.0
5016250,John,11.0
5016250,John,46.0
5016250,John,55.0
8758843,John,0.0
23172101,John,0.0
19165692,John,9.0
1602740,John,
11600033,John,0.0
11600033,John,4.0
11600033,John,7.0
2689093,John,6.0
481649,John,9.0
209301,John,1.0
209301,John,15.0
1755731,John,7.0
30063957,John,0.0
30063957,John,10.0
28832153,John,4.0
1934018,John,0.0
13135874,John,2.0
20080263,John,0.0
25244870,John,12.0
18715613,John,4.0
479457,John,0.0
26364940,John,4.0
21703124,John,3.0
21703124,John,4.0
12404999,John,0.0
327582,John,0.0
11283824,John,1.0
11283824,John,2.0
686033,John,4.0
686033,John,11.0
921301,John,2.0
921301,John,15.0
22999381,John,3.0
22999381,John,5.0
22999381,John,7.0
12759686,John,1.0
13435931,John,
1031588,John,13.0
12382105,John,0.0
10839407,John,
7764230,John,3.0
22718776,John,7.0
22718776,John,30.0
31366063,John,3.0
21754296,John,11.0
26735500,John,3.0
27070440,John,2.0
163894,John,6.0
19669890,John,10.0
172008,John,3.0
2861237,John,3.0
99015,John,0.0
1896864,John,0.0
556241,John,1.0
556241,John,7.0
6787518,John,0.0
35795053,John,
24838342,John,0.0
24143437,John,6.0
24113868,John,5.0
5566129,John,
12403960,John,0.0
9231651,John,7.0
31638720,John,24.0
18486103,John,1.0
2367161,John,5.0
10393866,John,12.0
2506370,John,7.0
29075630,John,6.0
29075630,John,10.0
982199,John,
80488,John,1.0
12688359,John,
17549791,John,
22152245,John,
26462209,John,0.0
5208736,John,4.0
515151,John,1.0
28269,John,0.0
12343041,John,8.0
1623263,John,0.0
454718,John,22.0
92642,John,0.0
31107105,John,3.0
739786,John,3.0
12383034,John,0.0
20020813,John,9.0
17922358,John,
3329115,John,
31803560,John,
886698,John,0.0
886698,John,19.0
4205606,John,10.0
97646,John,0.0
97646,John,43.0
10160677,John,6.0
1617607,John,0.0
11039716,John,2.0
695780,John,13.0
8627618,John,0.0
5938554,John,
9573862,John,6.0
32984917,John,8.0
25703368,John,0.0
977671,John,1.0
1151458,John,0.0
6004372,John,3.0
23204699,John,1.0
24007811,John,3.0
9593620,John,14.0
32726653,John,
1048695,John,
65669,John,11.0
2511602,John,0.0
2511602,John,55.0
2511602,John,58.0
10711900,John,0.0
15161999,John,7.0
10539751,John,4.0
24035889,John,
9776999,John,
13395744,John,0.0
22526146,John,0.0
22526146,John,3.0
22526146,John,9.0
24200166,John,0.0
10610533,John,7.0
24234932,John,0.0
10377101,John,5.0
35568338,John,3.0
3862631,John,
680398,John,2.0
3569822,John,0.0
3569822,John,24.0
3569822,John,25.0
10454813,John,0.0
402731,John,0.0
402731,John,25.0
4470790,John,0.0
491323,John,4.0
1102360,John,13.0
689948,John,0.0
17544255,John,0.0
13433919,John,1.0
2982688,John,9.0
2982688,John,15.0
8579904,John,0.0
27122528,John,
648781,John,
11414473,John,6.0
20113019,John,1.0
6183685,John,0.0
345105,John,2.0
345105,John,7.0
14137409,John,
740744,John,7.0
25340063,John,0.0
22336327,John,1.0
14240828,John,1.0
8280960,John,1.0
24166800,John,4.0
241471,John,15.0
2549113,John,3.0
1343165,John,17.0
887452,John,7.0
326982,John,2.0
35304421,John,11.0
28341302,John,5.0
14811627,John,3.0
4086565,John,0.0
24204216,John,1.0
12933842,John,0.0
10691372,John,4.0
16766524,John,12.0
1371900,John,4.0
8267581,John,1.0
8267581,John,5.0
19869058,John,3.0
19869058,John,10.0
32519310,John,0.0
15027588,John,1.0
5465083,John,21.0
4568016,John,
1892349,John,
12687445,John,7.0
8575331,John,4.0
18198534,John,10.0
20546643,John,1.0
24225314,John,1.0
583273,John,9.0
16166559,John,5.0
3834822,John,0.0
8526754,John,10.0
8526754,John,14.0
818234,John,3.0
24199720,John,
21113228,John,4.0
997939,John,0.0
997939,John,60.0
859101,John,
10215404,John,3.0
3978358,John,0.0
342741,John,2.0
1191380,John,9.0
5499151,John,4.0
12404853,John,0.0
12404853,John,10.0
29320113,John,
359571,John,16.0
5169883,John,1.0
73425,John,5.0
19234425,John,0.0
29381755,John,4.0
24162411,John,1.0
1107088,John,6.0
26252728,John,7.0
4718224,John,2.0
2429821,John,
21136555,John,
4614452,John,9.0
4614452,John,12.0
3361565,John,
25091604,John,28.0
3289723,John,
19268816,John,3.0
8003243,John,0.0
8003243,John,15.0
16484343,John,9.0
1269856,John,1.0
1269856,John,3.0
1269856,John,12.0
23958867,John,1.0
817905,John,1.0
1889288,John,0.0
3303622,John,7.0
29144938,John,10.0
10821674,John,
13257893,John,
28251303,John,
2232503,John,1.0
2232503,John,12.0
24400495,John,5.0
8990197,John,0.0
17512929,John,4.0
31578945,John,1.0
22562682,John,0.0
22562682,John,2.0
22562682,John,6.0
27753437,John,2.0
3610549,John,0.0
28855910,John,4.0
28855910,John,6.0
8256015,John,0.0
24817014,John,2.0
7345353,John,0.0
7345353,John,2.0
7345353,John,5.0
21725564,John,0.0
21725564,John,1.0
21725564,John,6.0
20398808,John,
29836726,John,
1266489,John,
26554911,John,2.0
26554911,John,15.0
22964672,John,1.0
7018098,John,
2462689,John,0.0
19234163,John,
629072,John,1.0
18992327,John,
30553740,John,3.0
8966867,John,2.0
34344124,John,2.0
34344124,John,16.0
34344124,John,35.0
9460139,John,0.0
9460139,John,3.0
34086866,John,19.0
901489,John,
23377321,John,1.0
15290864,John,
12384257,John,0.0
28037928,John,0.0
24004409,John,1.0
187636,John,4.0
4243648,John,1.0
1126572,John,
1802219,John,1.0
21407170,John,
34308933,John,1.0
24225564,John,8.0
773089,John,7.0
16821802,John,
1336308,John,0.0
1865502,John,
875305,John,5.0
2422489,John,
12187204,John,
27477193,John,
15846574,John,0.0
3750829,John,
1752246,John,0.0
1884712,John,0.0
26790467,John,2.0
26790467,John,11.0
26790467,John,19.0
18625691,John,0.0
384990,John,1.0
5127062,John,0.0
5127062,John,16.0
184158,John,2.0
184158,John,3.0
963052,John,2.0
27757116,John,
9169875,John,1.0
20631026,John,2.0
18940646,John,16.0
22465221,John,6.0
22643427,John,
1419414,John,2.0
1419414,John,3.0
34393185,John,7.0
2706589,John,13.0
2491810,John,0.0
2491810,John,5.0
26186966,John,1.0
6526603,John,
2199657,John,2.0
18613324,John,2.0
18613324,John,7.0
604150,John,4.0
2199665,John,0.0
10460246,John,
24234430,John,4.0
23511743,John,
31738289,John,14.0
22248224,John,0.0
22643420,John,
15945871,John,5.0
349941,John,1.0
24795230,John,2.0
100700,John,0.0
2353104,John,4.0
34224014,John,
17367576,John,5.0
31099175,John,0.0
12190326,John,0.0
18794321,John,0.0
98991,John,9.0
4424287,John,0.0
2002403,John,5.0
1219909,John,
24033066,John,5.0
24033066,John,5.0
1745050,John,0.0
10811554,John,3.0
2323824,John,
3624365,John,5.0
1052246,John,12.0
31201599,John,0.0
31201599,John,14.0
31201599,John,38.0
12625574,John,0.0
920062,John,0.0
29829393,John,
24336780,John,0.0
24221623,John,0.0
5952246,John,0.0
113651,John,6.0
113651,John,7.0
5455247,John,9.0
2265234,John,3.0
7859596,John,
699208,John,6.0
982480,John,0.0
29331305,John,1.0
4608223,John,11.0
488484,John,7.0
31700529,John,2.0
360138,John,13.0
10394661,John,7.0
24519898,John,8.0
18873700,John,4.0
9015147,John,1.0
7370905,John,3.0
2346581,John,7.0
28068896,John,
651538,John,
880056,John,38.0
7694669,John,0.0
1096949,John,7.0
77604,John,
17680639,John,4.0
8153526,John,
234537,John,0.0
73497,John,7.0
20554131,John,14.0
1274324,John,0.0
29785,John,0.0
7951528,John,1.0
7951528,John,3.0
22052968,John,0.0
21874343,John,7.0
32438858,John,0.0
3709021,John,3.0
25729070,John,
241475,John,6.0
34228306,John,0.0
17778990,John,14.0
