control_data,treated_data
458182,26812
228329,16542
198403,108772
137158,167617
168928,12844
61364,19852
158862,81642
166649,108828
280632,221683
201573,63105
74531,131746
383400,47576
50727,36375
306894,372629
151097,145301
247779,35656
164867,131686
332526,454505
239528,23800
33784,6339
298620,36727
45133,19419
205560,83860
329106,234409
63693,6908
323957,89638
475486,451195
428877,459191
433972,151778
458704,334121
122392,117827
198648,36121
436675,45168
286342,150302
284402,9619
94194,13246
322188,352089
152231,73334
148476,3479
231609,43046
255967,3348
168557,29250
304104,105731
326190,48720
450070,6766
110063,1905
150689,279168
67486,34967
208611,183898
240584,23792
159677,196420
140714,10281
353138,122837
530480,508776
57770,46989
184878,27640
296168,70501
160054,77896
109985,43312
199078,7193
137069,67332
413270,311818
378946,79517
400349,289915
31032,114130
100829,19713
36272,6075
237960,27685
79785,77064
217796,28452
194829,198977
425245,466438
180541,46641
169737,135512
342082,192774
52536,20927
181051,129158
238862,45169
262827,99518
373667,316240
218731,157915
431539,456047
231665,220404
313558,277551
253503,150267
69502,56208
163348,40751
61443,13058
150098,106272
60039,41349
429050,44458
427170,214864
346090,69329
378552,229312
256378,57138
283602,139821
312604,58991
440036,183288
229930,48231
387824,40681
265243,77905
528765,398301
109983,21119
252671,82759
307436,51269
262687,63270
413351,450952
262931,84541
141154,75547
367306,276494
178577,10367
298999,103945
254778,316550
428757,37015
65692,228417
280639,318692
228266,95442
481042,108982
450582,426111
252526,3908
329054,277497
158460,37526
140161,3769
120918,83766
519479,510230
227246,122595
105187,23741
78522,89290
286983,136980
249915,124228
439321,194057
263232,149514
263405,14036
59090,127886
120648,14857
202574,185673
250005,150724
459850,372585
493630,370568
213605,37182
536029,23725
322159,553
286005,137914
250175,480078
436437,72386
129804,13142
243240,21906
253717,3566
230536,71156
381549,334883
130918,22403
170222,237650
203455,78
101486,2925
325896,230690
398264,3695
145925,99743
244520,29924
433142,18165
181065,67416
281379,623
179369,162287
388004,356870
69542,143208
361670,362587
330595,76618
411544,495737
267865,29884
56321,41227
101173,98587
390056,240319
38498,155667
328912,110597
141363,79938
323307,115733
431652,457481
431320,370540
112424,122651
254781,270134
101473,133938
67467,62996
119904,8242
381015,357556
435687,55026
336985,4057
247777,17972
157492,18751
234114,70522
96395,5033
264887,199772
226182,79357
331665,220777
274046,75966
288992,129268
410425,319689
98447,157641
112520,22170
487182,486934
193270,91168
508228,427377
381529,215709
253672,3526
428086,443683
369215,43314
233259,77713
187151,77589
240900,153561
217049,108359
441326,214869
213671,105216
253512,76614
111491,24859
284421,12410
131299,69719
417014,382966
392997,17419
97899,26880
430519,379256
458117,378422
131908,102257
466907,186634
60008,31087
117567,58339
263419,115434
533015,128058
159674,196419
170405,8066
275862,211836
169263,261375
223218,129356
190990,7706
371027,213774
367103,114871
385072,16471
62190,63759
176823,30922
330066,19202
456341,361067
384353,265941
72534,10366
121624,2521
494639,436246
335277,123911
368177,334078
81531,8621
480296,373788
487359,336433
330187,17627
144593,36876
31072,8002
60480,247004
334250,133843
492046,479803
155531,2881
401633,119559
125896,106429
508176,464854
136276,92852
144024,36352
482670,10733
234108,176395
524179,140785
126934,35128
113554,73249
278810,158347
437991,108335
446563,15321
273083,9398
140671,358617
387474,62449
181075,82469
423176,17020
74277,26163
390695,81823
341360,23849
486157,254466
279075,14884
470293,4512
171052,139825
234817,279100
232212,118587
478814,408184
58927,4484
101893,42123
438323,405378
420682,34727
227330,92792
264284,11858
55305,146408
144732,136738
173488,10590
256783,46543
157413,1302
202077,87473
49108,1482
11013,30769
152214,335884
145999,49274
57772,37801
251103,87722
114554,126680
11123,14318
97035,83272
398076,19621
191055,94763
496112,466461
208572,286336
96100,30003
113333,75077
342125,222083
250357,153516
102653,15177
272132,72477
449112,26825
311183,48674
113326,37130
130416,41737
175741,78376
178022,9987
173441,27524
180237,263872
471983,455630
196000,24855
355354,208467
331168,65473
190524,140897
458976,425443
252503,82801
325576,111195
435537,13335
429577,326127
413742,492837
186932,12373
21193,3682
405550,402556
320155,142277
313456,113140
171787,118433
152974,82011
247601,222527
140541,105683
367770,7068
96397,172145
140168,94740
473330,279233
186728,43468
404438,458386
257822,273780
63648,118686
215944,31241
372309,5705
210264,140687
362189,384551
199086,10927
378557,214140
149971,108327
420626,58448
174302,51722
390811,503396
413743,468313
223080,2443
305981,562
83168,4446
120904,28409
72536,238821
60034,6591
393823,44654
128411,149519
314042,185802
218312,118040
532394,513985
130728,96056
122385,80474
113540,64496
169087,17766
290530,46135
259037,343230
119849,64027
258371,288466
176713,152339
340153,290162
294279,4309
445854,317724
473303,300552
19120,13262
445391,278595
98123,12898
335631,168120
153156,132874
179293,47958
190065,25594
456820,397993
312355,85885
192208,19307
158795,3590
212774,95108
29610,17199
255009,121157
207621,268019
178307,7741
186400,217429
233019,123165
43353,16286
310526,69300
32848,103504
259210,19826
235256,15816
341300,46750
359951,51353
273256,54377
153003,57545
115404,29881
367789,325002
259222,19836
411458,111160
185767,59792
176933,29643
145743,13819
358321,382415
460568,165037
122399,58033
245558,200966
442877,416537
455338,482778
408375,236366
164400,108761
184162,151748
61328,123824
298851,326121
107734,419337
403669,412248
235394,154919
216249,2509
450508,245142
465831,248409
413994,75878
170241,15606
340176,115782
325781,260247
223920,3856
302615,9001
386601,12792
502622,462654
374048,230643
530032,533419
166949,155190
460593,165043
92578,163619
182247,51065
223769,256227
96148,29991
322178,267724
67451,92209
142163,149337
170158,29692
35772,71498
142877,36060
165775,58521
347334,73537
29393,14423
330044,216548
362857,7437
340038,371367
57801,352695
44168,138769
229144,25577
199370,173104
531644,519925
5631,17184
159962,1076
141288,114182
88340,52259
200450,28659
219152,44339
219643,221676
290818,31355
219194,57582
184570,195626
327853,538124
127900,55660
457629,193946
130413,41736
467856,15105
459506,247324
122282,5099
233593,77884
277352,198887
435519,1564
196715,91859
219624,92979
332120,204097
460403,449865
1796,94648
401408,408009
106015,155563
364447,264629
232416,8271
403882,299819
218588,31707
165100,352720
284234,113017
96366,80161
409863,407967
188860,6229
241075,140247
13393,249847
121520,13420
323526,193191
218406,23715
530008,83274
195907,36988
163550,29423
430771,493681
114444,177089
151098,66816
344323,279855
425263,458564
130213,74239
427535,135233
80692,21178
360794,32230
514314,492556
263121,241665
207156,191100
58928,25222
380536,254701
382289,285412
509325,420097
134132,72609
200599,2447
295082,231106
227834,13050
237307,26907
234736,24796
376543,204114
195590,89874
74511,11982
313404,10
410082,381205
152026,157177
353640,5680
341754,11054
524681,533404
410415,319729
388223,43614
331949,14925
349325,534297
455019,492236
327076,194831
98450,1697
218409,226298
339390,393240
129784,42560
356896,280032
79778,56785
471620,444600
26309,12129
131298,54007
257554,3116
493840,454543
36154,5590
420042,430589
208695,115977
495835,378398
343353,7124
287686,14310
156876,288244
219837,238351
110007,6970
274606,27059
430784,505488
256425,128020
357176,287562
106075,127535
99471,26608
341901,350731
76265,20017
479973,289940
358957,115837
31656,84430
223541,46228
265092,342494
76091,7005
357213,412842
258891,212910
148449,47727
97055,9674
291333,223966
196646,28496
277691,371701
84427,90999
199401,246108
106042,130404
404436,444329
206076,77557
65857,55466
318022,60716
170080,262109
233220,2402
171054,241377
284556,13847
39122,1240
355489,152936
460951,392513
300357,39555
166892,150415
176298,230196
253339,170674
117522,52261
260394,77993
329202,211840
150376,19719
492012,479792
279035,14897
384625,11918
217494,158108
148354,269239
208637,129473
223507,26591
424798,277535
306901,330928
5628,17183
258042,77848
430525,379128
52041,40574
521727,503880
400120,419453
166538,102911
396738,269828
298861,326085
234232,176384
104119,11901
226514,1282
202541,114723
336494,6081
232608,295452
301588,4088
178033,7141
62494,6133
72288,1349
320666,42656
136033,3031
56271,32390
418607,13926
228220,141919
390739,81853
425402,44491
78051,22813
60478,31601
274624,261949
117535,115612
223201,134320
238946,48634
452377,461240
386156,167402
507205,83601
160859,2432
374259,20959
233186,4406
344467,62265
347131,249022
227332,92788
370351,44419
388438,191260
206342,5887
61362,22091
325911,362521
36269,17808
142916,67694
275146,14193
181818,24355
404032,395660
268559,281975
217805,760
326954,53926
285622,21457
145946,48812
424981,137937
427112,464555
263676,31681
184618,90432
303088,406033
237631,18283
114465,10531
239976,73981
346181,49398
98224,87153
295849,44417
169277,36227
530070,519700
441040,32570
175371,40300
335739,429132
246933,350998
295840,405327
169091,17728
305842,25671
215365,151298
494528,508074
250166,482972
190043,25298
209543,318223
176121,220722
338261,222918
55346,7081
172003,191940
238504,51402
329980,13933
94195,29904
136811,164478
143671,197882
263731,347475
418051,459259
67818,55926
240712,32678
230501,55109
510055,523572
325241,8603
96104,33212
210728,45706
525653,10421
251459,41748
488118,456008
198551,92221
287707,174117
500704,60948
228217,51715
517333,62716
108450,77222
218838,218033
30850,247865
42248,22792
234291,27055
360052,145556
366468,66511
515265,491088
374260,295684
280492,5651
165693,4453
306910,410990
469580,443711
99589,135959
57996,129564
38780,18793
144041,66085
303107,519914
520747,45113
173783,1280
182426,5231
188057,8109
296403,4520
98618,85662
299074,148125
483780,460420
312801,19187
246888,350958
314351,171204
169339,252195
128773,15519
100180,167702
192012,67987
202955,22093
127649,57598
222777,44220
427311,218296
425384,44637
522019,344656
325365,391464
76213,4043
175450,18395
429108,196096
403438,403244
126533,59379
132659,1698
24455,24561
361707,285049
104689,402987
131457,23707
113357,75049
253920,291985
205512,163475
461444,33948
389566,254162
166652,145374
204176,64785
275863,182614
201792,68916
10778,7411
162679,83927
94440,174814
244778,63608
359509,185024
253126,13519
266756,125696
437262,440910
140007,151579
394088,135102
287923,61770
161974,144834
131901,150435
298747,76722
49096,7004
160119,264558
159906,4905
112904,54297
238724,10423
443975,197911
287552,104995
42245,173235
240707,201168
299569,10492
494138,500535
53868,38646
206900,492590
33112,436
159797,23055
261755,7749
210757,91361
200338,266245
420790,300441
256255,126430
514114,481600
16649,17804
21206,193962
296171,8013
160407,55414
130765,47238
142122,27779
131939,64501
497504,404418
401793,13590
236100,171232
395426,34241
469921,408004
491922,436333
294283,77989
188062,64132
252504,20665
131545,317676
232874,19676
231748,30942
143728,127087
31337,74611
97066,40175
459979,45666
327402,111137
459501,504570
82243,23086
345899,297476
354314,263885
197532,57130
208600,220495
214816,27079
457815,36150
53850,42146
51952,45231
333974,244986
160624,15239
357293,14725
263698,239580
63638,6965
133737,7948
134377,6588
517202,426428
42746,2829
18474,111507
246921,274316
274944,108424
113316,151665
197513,169454
152272,57638
100798,6824
165646,8368
186392,60385
165620,731
240692,200970
219136,50868
234125,62927
461111,31131
217808,28442
97348,45657
269127,24442
409280,48165
245724,282524
163644,37117
100783,20637
396474,13942
314678,7652
202977,75036
130978,65923
360277,21862
510681,496573
163577,26446
42791,9903
243123,196439
171790,21953
180583,46631
350055,341556
434842,11959
179302,53822
229919,101043
440285,17792
497143,493168
57979,6337
308712,106531
284254,96572
179825,103555
52021,56432
173470,47655
202975,107770
514376,505408
65698,238415
207098,41080
248855,30910
300864,51523
382250,79792
442730,75791
332163,16521
191316,1277
353800,201516
10772,7409
261686,20281
228073,129551
218826,174131
232879,3484
100207,121150
153288,129480
265081,304426
88944,23517
92169,754
397413,65966
60142,14234
96082,142286
367313,72595
119883,84203
223659,15336
245727,282525
382804,427579
215428,426444
430800,515205
160392,237711
118539,37862
245713,201528
139551,98666
420048,393174
310746,15172
489493,11241
229752,115185
427189,81820
314339,245934
386150,181626
128844,2419
412544,415510
128880,2830
223361,94502
186763,43792
345492,826
532040,523044
345907,115728
453766,453826
331836,388371
135986,3055
240397,151840
374811,41129
252515,110602
219486,70150
48347,67751
16404,171076
400370,26152
193365,48806
145201,151878
224455,16693
377029,191740
454256,412871
83104,7743
184609,92657
226196,27365
293402,146188
479682,44448
246839,190746
386589,28651
423537,412847
399808,66426
112592,27503
120445,77378
497649,495994
217631,14595
411567,455676
537047,522257
278787,248249
206647,40486
151117,3812
379984,321117
411542,372800
509929,490897
284978,3448
134734,6422
242175,4676
337121,111202
23359,23237
342831,106237
429070,381955
476499,23063
518848,488515
528628,159027
240921,267573
284213,45645
212248,653
370346,356777
466935,46244
363657,284759
382642,162655
392283,28794
409827,81866
296147,115752
195322,20771
492845,507773
56720,9343
262911,95009
454451,433071
151099,179558
293811,301568
357467,253220
362032,198017
325917,307979
140447,5676
282836,210983
423560,410871
148973,23594
169341,17342
303911,238366
421147,88704
107251,4711
35176,47281
98330,22858
268876,237683
456242,107373
326010,139711
352627,170681
370179,81792
140525,51760
120912,10559
202495,29573
116484,17014
224300,169799
42255,204316
312401,72330
341403,354967
194589,8330
376681,5150
223724,415605
147733,29631
163574,26445
271415,172147
190636,17680
197530,136870
31949,4656
332465,24353
115952,45769
530025,18183
247741,202836
517920,98317
216611,97643
128781,2822
413737,503882
29798,300748
146542,28767
98596,76856
387914,36313
255188,9632
295523,9646
454346,426564
418054,497037
418738,277559
435217,534202
529083,482968
340194,183375
74469,11976
83153,77055
